comment,author,date,num_likes
왜 한국어커버인데 따라부르는건 일본어로 따라부르고 있는거지?,수소라카,2022-05-07T13:31:07Z,0
개사가 ㅈㄴ 잘되서 일본어 발음이랑 잘맞음,ㅇ ㅣ,2022-05-07T13:49:58Z,0
주르르 목소리는 진짜 전설이다 …. 마스터피스 풀버전에 한국어라니 근데 또 주르르 목소리야 .. 이곳이 천국인가 뭔가 그거냐?,엄준삼식,2022-05-07T13:30:51Z,1
이러니 뻒이가지,공?룡,2022-05-07T13:30:23Z,0
4:04 가사 이슈,kimzuni,2022-05-07T13:30:22Z,0
르르땅은 아이돌이야!!!!!!!!!!!!!!,백도,2022-05-07T13:29:08Z,0
대충 왁두콘 춤추는짤,Dozer,2022-05-07T13:27:57Z,0
"4:04 가사 다른거 뭐지?
4:14 E 하나 부족함",Ori,2022-05-07T13:27:24Z,0
ㅋㅋㅋㅋㅋ사소한 문제,윤영동,2022-05-07T13:29:05Z,0
ㅠㅠㅠㅠㅠ르르땅 최고ㅠㅠㅜㅜㅜ진짜 울컥 ㅠㅠㅠㅠㅠ천재 아이돌!!!! 뮤비도 노래도 춤도 전부 좋아요! 르르땅도 모두모두 고생하셨습니다!,하슈슈,2022-05-07T13:26:53Z,4
아이네도 이런거 해줘,박준형,2022-05-07T13:26:48Z,0
쵝오다 르릇당 ㅜㅜ,Orri,2022-05-07T13:26:48Z,1
상큼하다,뽀요욧,2022-05-07T13:26:29Z,0
직접 편집하고 직접 춤추고 팬들 위해서 준비했다고 말해주는 르르땅은 정말 최고야,감댜,2022-05-07T13:26:12Z,0
이게 아이돌,민영,2022-05-07T13:25:05Z,0
버츄얼 아이돌 따위 누가 좋아 하겠어? 쉽덕들이나 좋아하는거 아니냐구~.. 어랏? 와따시.. ㅇ어째서 눈물...이?,Doo Voodoo,2022-05-07T13:24:59Z,2
이세돌 오디션때부터 계속 팬이었고 응원했던 입장으로써 정말 이곡은 감동적인 곡입니다 ㅠㅠ 춤도 직접 춰주시고 노래도 개사도 영상도 정말 너무 좋아요.. 항상 재밌는 영상 감사하고 건강하게 방송 오래오래 해주세요!,막달라,2022-05-07T13:24:21Z,4
???나이런거 좋아하네?,Over Nato,2022-05-07T13:23:41Z,0
너 그런거 보니에서 그런걸 담당하는 최고 주르르 화이팅!,Extra7,2022-05-07T13:23:36Z,0
한국어 개사까지 너무 완벽합니다 르르땅 최고다!,석양이진다,2022-05-07T13:23:16Z,2
"알고 보면 좋은 정보 
 -아이마스 장면을 고증했다. (아이마스 안봐서 몰랐는데 르르땅이 설명해줌)
 -춤은 르르땅이 직접 췄다!!",하빈다,2022-05-07T13:21:40Z,1
레게노...,올렐레에,2022-05-07T13:21:30Z,0
"신나는 템포의 빠른 노래인데
듣다보면 왜인지 눈물이 글썽나는 노래네요

고생많았어요 르르땅

킹아!",디토네트,2022-05-07T13:21:29Z,3
노래 너무 찰떡 ㅇㅂㅇb 킹아,Max John,2022-05-07T13:21:17Z,1
최초공개 르르땅이랑 같이 보는데 어느순간부터 찡해지더니 눈앞이 흐려졌던 ㅠㅠ 너무 최고자나... 르르땅이 내 마스터피스인 것 같애 커버곡 준비하느라 고생했어 진짜 고마워!!!! 앞으로도 응원할거야🥺🥺,박박,2022-05-07T13:21:01Z,21
이세계의 내가 쓴 댓글인줄,이경,2022-05-08T08:28:58Z,3
뢴트님이 마네쟈가 아닌 대표님같네,toto,2022-05-07T13:20:38Z,0
버튜버의 미래 주르르,태평,2022-05-07T13:20:34Z,1
직접 춤을 추다니 너무 감동이에요 영상도 너무 아름답게나와서 좋네요 킹아!!,하늘색오,2022-05-07T13:20:12Z,3
"""아이돌은 스토리""

마네쟈 무패행진 연전연승중",민초 먹을바엔국밥 먹는사람,2022-05-07T13:19:46Z,2
주씨..곰방할때 아이돌인지 뭔지한다고할때 의아했는데 이렇게 성장했구나..장하다!!!최고다 르릇땅!!!!,소 붕,2022-05-07T13:19:15Z,1
"원작 애니 생각하며 잘 감상하다가..
갑자기 위화감이 느껴지면서 소오름이..
실제사람이잖아요 이거..
애니가 아닌거잖아요?ㄷㄷ
..엄청난 시대가 왔구나..새삼 놀랐습니다.",정은수,2022-05-07T13:18:57Z,2
MV가 이세돌 커버곡 유니버스ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,워프골드,2022-05-07T13:18:06Z,1
중간 자막실수 있어용,장권호,2022-05-07T13:17:42Z,0
키야!!! 굉장해엄청나! 진짜 대박이네요 늘 응원하겠습니다,키이라세라스,2022-05-07T13:17:41Z,1
이제 주르르 없이는 살 수 없어,마포직장인,2022-05-07T13:17:41Z,1
왜 좋아요는 한번밖에 누를수없지,Rayjack,2022-05-07T13:17:07Z,0
과제로 냈던 이곡이 드디어 커버로 나오다니 맨날맨날 챙겨 들을게 르르땅!,백색바람,2022-05-07T13:17:05Z,0
춤 MMD아니고 진짜 춘게 ㅈㄴ웅장함ㅋㅋㅋㅋ,홍성민,2022-05-07T13:16:29Z,3
이게우리 아이돌이다,둘기2,2022-05-07T13:16:22Z,0
사이언스랑 완전 정반대의 느낌…,Cff Rdd,2022-05-07T13:15:55Z,1
직접 춤추는거 진짜 너무 귀엽네 ㅋㅋㅋㅋㅋㅋ,메포포혼,2022-05-07T13:15:35Z,5
주르르님이 원래 이렇게 노래를 잘하셨었나요? 배움의 힘인가,내 인생이라는 게 뭣이겠어,2022-05-07T13:15:21Z,0
기대컨 왜 시켰냐고!!!! 제엔장~!!!!!,챔무지,2022-05-07T13:15:17Z,0
진짜 모든게 완벽하다,lovelyver,2022-05-07T13:15:04Z,0
앙~~~~~,리듬댕죽,2022-05-07T13:15:02Z,1
"그저 과제였던 노래를 이렇게 성장하고 나서
부르니 감회가 새롭네요...
앞으로도 이렇게 쭉쭉 나아가면 좋겠네요!",황금날개천붕이,2022-05-07T13:15:01Z,2
근데 아이돌 노래는 기가 막히게 잘한다 진짜,황진백,2022-05-07T13:14:48Z,0
종이가루 휘날릴때 감동했다ㅠㅠ,정재욱,2022-05-07T13:14:00Z,0
진짜루.. 이게 마스터피스지!!,Storm_Dual,2022-05-07T13:13:52Z,0
"이젠 더이상 우리가 담을 수 없을 만큼 커져버렸어..
리얼 아이돌이라구!!",홍성용,2022-05-07T13:12:37Z,0
마스터피스 킹아띠~,김동현,2022-05-07T13:12:22Z,0
노가다 하면서 천양 공장장의 고로시를 꿋꿋이 견뎌내고 자칫 무산 될 뻔한 기회를  비상금 100만원으로 잡고 이제는 꼬리를 날개삼아 대기권 뚫고 비상하는 우주최강 아이돌이 되다니... 눈물이 앞을 가린다,솔라빔,2022-05-07T13:12:20Z,0
3:29 갑분싸 ㅋㅋㅋㅋㅋㅋㅋㅋ 둘다 ㄱㅇㅇ,초코푸딩,2022-05-07T13:12:16Z,2
가슴이 웅장해진다,둘기2,2022-05-07T13:12:10Z,0
아.이.마.수,검정연어,2022-05-07T13:11:16Z,0
와 이걸 커버라니이이이ㅣ 르르땅 최고야 ㅠㅠ,재미니맨,2022-05-07T13:10:27Z,0
주르르님은 진짜 언제 봐도 대단하다 얼마나 심장을 폭행해야 만족하시는거에요옷,카킬,2022-05-07T13:09:55Z,2
이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지 이게 아이돌이지,ㅇㅅㅇ,2022-05-07T13:09:28Z,0
르르땅 넘 좋아 ㅠㅠㅠ,가미카,2022-05-07T13:09:26Z,0
르르땅 최고다,인생 뭐있나요,2022-05-07T13:09:23Z,0
춤 직접춘거 레게노.. 진짜 아이돌이다,안녕,2022-05-07T13:09:19Z,0
뭔가 찡하구만,그리릭,2022-05-07T13:09:16Z,0
내 아이돌은 오직 코   -     튼  주르르 뿐이다.,우유,2022-05-07T13:09:02Z,0
'얘는 그냥 노래를 존나 잘함',김노스,2022-05-07T13:08:58Z,0
내가 이걸 왜 보고있지 하지만 주며들어 버린걸까나...,ㅇㅇ,2022-05-07T13:07:49Z,0
이세돌 에서 르르땅이 가장 아이돌스러워 정말 최고야 르르땅,하루,2022-05-07T13:07:45Z,0
진짜 스토리 쌉레전드,KMS화일,2022-05-07T13:06:51Z,0
mmd아니고 찐 춘 거라 애기주폭도 더 눈물남 ㅜㅜㅜ,Me,2022-05-07T13:05:04Z,2
진짜 춘거 맞습니다~,벱,2022-05-07T13:07:25Z,0
와 너무 이쁘다,아라트,2022-05-07T13:03:42Z,2
"항상 영상 올라온걸로 저저 또 주랄떠네라고 생각했지만 노래영상들 만큼은 항상 기대컨이 박살났더라구요 게다가 진짜 이번 노래가 주르르님의 걸어온 길? 느낌이어서 앞으로도 더 흥하셨으면 좋겠습니다 이런 노래들 들려주셔서 감사합니다


P.S저는..주폭도도 아니고 주언담도 아닙니다 그냥 이세돌을 좋아하는 한 사람 입니다",텔크박스,2022-05-07T13:03:18Z,1
ㅠㅠㅠㅠㅠㅠㅠ,배윤빈,2022-05-07T13:02:34Z,2
mmd가 아니라 모션캡쳐였다니 ㄷㄷ,rkddlf00,2022-05-07T13:01:02Z,2
크으,ᅵᅵ,2022-05-07T13:00:57Z,1
캬!!!! 릴파님의 스토리도 눈물나지만 주르르만의 스토리가 이노래로 표현되네요!,아놔,2022-05-07T13:00:14Z,2
형 빨리 독후감이나 제출해,김연수,2022-05-07T12:59:46Z,0
주르르의 주국가였던 마스터피스에는 감동이 있다,밀크쉐이크,2022-05-07T12:59:41Z,5
걈동쓰,MoPoLo_with ♪,2022-05-07T12:58:55Z,2
참을수없어욧,우제훈,2022-05-07T12:57:58Z,2
와 이건 진짜 주르르 이세돌 되기 전부터의 스토리가 묻어있는거 같아서 마음 속부터 좀 올라왔습니다. 아 이런거 보는 사람 아닌데 엌,FB F,2022-05-07T12:57:10Z,28
음..좋네요..,계르륵,2022-05-07T12:56:56Z,1
"벼
퍼
님 이번에도 참여하셨네",get will Iron,2022-05-07T12:56:25Z,0
고셰구 팬썹에 버금가는 감동스토리다 르르땅 사랑해!! 늘 그렇듯이 주폭도들이 응원하고 있으니까 끝까지 함께하자!!,우리강아지궁둥짝,2022-05-07T12:56:07Z,59
르르땅 콘서트에 뢴트게늄이 빠질수는 없지!!,시웅,2022-05-07T12:55:17Z,4
항상 언급되는 거지만.....아이돌은 스토리다,로플,2022-05-07T12:55:02Z,0
"이번 영상에서 조회수 1을 담당한 주폭도 입니다.
태어나길 잘 했습니다.",뷔친놈,2022-05-07T12:54:33Z,3
뢴트가 매니저짓할때 진짜 소름돋았다...,하루토,2022-05-07T12:54:14Z,0
"킬링 포인트
1. MMD가 아닌 주르르가 직접 모션캡쳐를 했다.
2. 원작 재현 100%
3. 틈틈이 보이는 '뢴'
4. 이 곡은 합격 전 과제곡이었다
5. 간주 부분의 백댄서는 주르르님이 프로듀싱하는 신인 아이돌 '주폭소년단'
6. 사이언티스트 유입의 사이언티스트 후 첫 커버곡
7. 릴파님의 '세사빠'와 이어지는 듯한 뮤비 스토리
8. 너 이런 거 보니..? 의 '이런 거' (르르땅이 실제로 한 말)
9. 사실상 가장 르르땅스러운 곡, 르르땅의 대표곡이라고 해도 과언이 아니다.

번외) 뢴이 고백하는 것처럼 보이기도 하는데 사실 아이돌 제의를 하는 모습이다.(자세히 보면 명함을 들고 있다)",피터,2022-05-07T12:52:58Z,1826
meow,Professor of the Dark Arts,2022-05-27T03:09:38Z,0
모션캡쳐 몇몇은 릴파님이 도와주셨다고 하네요,카나,2022-05-12T04:47:22Z,0
정리추,임모씨,2022-05-11T05:01:32Z,0
@심심 직접 저걸 췄다는게 중요하지,라묘_,2022-05-10T20:29:14Z,11
실제로 릴파님이 사이언티스트 리뷰하는 거 보면 사실 교복도 그렇고 세계관 공유하게 하고 싶다고 언급했었어요,심심한 모기,2022-05-10T19:52:55Z,0
하…극락…,도죠,2022-05-07T12:52:37Z,1
어째서 눈물이..,누구세용,2022-05-07T12:52:24Z,1
"왁굳형은 노래로 이세돌 기강잡고
르르땅은 주폭소년단 백댄서로 기강을 잡는다",하마임,2022-05-07T12:52:23Z,5
흐엉 르르땅 최고야 ㅠㅜㅠㅠㅠ,summer sky,2022-05-07T12:51:18Z,5
주폭도가 된건 정말 영광이네요...르르땅 최고야...흑 눈물이 주르르.....최고야..,yesteregg,2022-05-07T12:51:08Z,6
그래... 이맛이야... 이거지,연습,2022-05-07T12:50:34Z,1
"아무리 주르르라도, 아이마수는 못 먹겠네요.
과민성대장증후군 재발할 것 같아요.",손희훈,2022-05-07T12:50:32Z,2
어떻게 아이마스까지 좋아하겠어...르르땅이 좋은거지. 애니는 안봤지만 이세돌분들 여럿이서 돌아가면서 자주 먹이시다보니 이젠 듣는것까진 익숙해짐ㅋㅋㅋ,jh l,2022-05-07T13:59:46Z,0
으윽... 이거 보고 증후군 이미 재발한 1인입니다... 친구들한테 영업하다가 더 이상은 하면 제가 못 버틸거 같네요ㅋㅋㅋ,문민성,2022-05-07T12:58:49Z,0
목소리에 초점을 두고 감상했는데 듣는 동안 정말 잘어울린다 싶었네요😉,움파룸파,2022-05-07T12:50:06Z,4
르르땅 최고라능...사랑해 르르땅 언제나 함께라굿!,amy,2022-05-07T12:49:48Z,2
"르르땅 고1때부터 명함들고 이상한 사람이 쫓아와서 무서웠는데 그사람이 매니저였다니.. 상상도 못했었지.. 무대에서 서있는 르르땅보고 나 눈물흘렸달까..? 😭 언젠가 같이연습했던 친구랑, 158의 맴버라던가, 햄버거를 머리에올린 독특한 맴버라던가, 머리에 십자가 달린 킹받는 맴버라던가.. 그런사람들이랑 우리 다같이 아이돌 그룹으로 데뷔하면 좋겠다ㅎㅎ 엇 그런 이상한 사람들이 어디있냐구?!! 하핳 나도 참⭐️ 하긴 그런사람들이 세상에 어디있겠어!! 이야기 하다보니 말이 길어져버렸네? 여튼 언제나 응원할께 르르땅 💕💕",릴파 lilpa,2022-05-07T12:48:46Z,9261
ㅋㅋㅋ 몰입.. 진짜인줄,다크초코,2022-11-27T13:17:03Z,0
저게 실화였...,세리아,2022-11-11T12:01:20Z,0
리라리라,녘 새벽,2022-11-10T01:36:21Z,0
사장님이 전대 페리도트그린? ㅋㅋ,vex adrian,2022-10-25T09:37:08Z,0
박쥐들:ㅋㅋ 그게 실제 라구요 귀여운릴파넴,김태은,2022-10-20T06:21:23Z,0
이 쁘 다,지나가던 개,2022-05-07T12:48:41Z,0
데숙네의 파피보다 이걸 바로 못봤네,이원웅,2022-05-07T12:47:33Z,0
맛있네요,H S.a,2022-05-07T12:46:33Z,0
르르땅의 시작과 함께한곡이라 더 뜻깊은노래네요 💗,RemFelt,2022-05-07T12:45:44Z,0
주르르! 주르르! 주르르! 주르르! 주르르! 주르르! 주르르! 주르르! 주르르! 주르르!,촉코칩쿠키,2022-05-07T12:45:41Z,0
제 르르땅 노래중에 진짜 최애 노래입니다 너무 잘어울려요,전쩌구,2022-05-07T12:45:31Z,1
언젠가 이세돌 모두가 함께하는 마스터피스도 기대할게요! 최고다 르릇당!,유니미니펫,2022-05-07T12:45:06Z,1
이거 분위기가 좀 팬서비스랑 양대산맥을 이룰 것 같다,자유선언,2022-05-07T12:44:55Z,0
최고다! 르르땅!,김지우,2022-05-07T12:44:51Z,0
선곡지렸다,이한울,2022-05-07T12:44:22Z,1
아..아니 놔바! 날 보고 손을 흔들었다니까,un known,2022-05-07T12:44:02Z,1
르르땅은 진짜 천상 아이돌이야 ㅜㅜ 르르땅 아니면 누가 아이돌해!!,재이,2022-05-07T12:42:46Z,1
르르땅은 아이돌이야,이준의,2022-05-07T12:42:28Z,1
뢴트게늄 연전연승..  몇승이더라..,0715 세구세규,2022-05-07T12:42:14Z,1
"난 잊지 않을 테니까, 오늘 이 스테이지를...!",그래서어쩌라고,2022-05-07T12:40:37Z,3
4:04 가사가 틀렸어요...ㅠㅠ,르릇,2022-05-07T12:40:37Z,0
르릇당 눈물날 것 같아;,앵웅킴,2022-05-07T12:39:38Z,1
빽댄서를 모집 한거냐구 ㅋㅋㅋㅋ르르땅 ㅋㅋㅋㅋㅋㅋㅋ,최원슥이,2022-05-07T12:39:38Z,0
"하겠습니다... ""주폭도""",하야,2022-05-07T12:39:14Z,1
"4k 모니터 사서 후회없었다... 르르땅!!!!
오ㅋㅋㅋㅋ 주폭소년단도 나오네
보도도님은 몸이 몇개인거야 ㅋㅋㅋ",꿀단지,2022-05-07T12:38:43Z,0
쵝오다!!!!!!르르땅!!!!!!!,샹궁똥,2022-05-07T12:38:04Z,2
아이돌마스터 이 노래 굉장히 좋아했고 과제곡 부르시는것도 항상 듣고 있었는데 너무 좋아요. 저에겐 가슴을 울리고 감동적입니다. 계속 들으면서 풀버전 완전히 커버한거 듣고싶다고 생각했는데 이 노래를 커버해주시다니...ㅜ 뮤비도 진짜 고퀄이예요 르르님도 르르님이지만 영상만드시는데 힘써주신분들 너무너무 감사합니다. 마스터피스를 들으면서 다함께 이 영상을 만들고 계실 모습이 저절로 떠오르더라구요. 그게 너무 감동적이었던것 같아요. 다들 수고하셨습니다. 그리고 다시 한번 감사합니다.,바다상어,2022-05-07T12:37:02Z,141
"@바다상어 아 예.... 제가 좋아요는 많은데 댓글없는 댓에 대댓으로 항상 
유튜브키메라 출췍을 적어서요 ㅎㅎ",Ava스칼렛,2022-05-08T15:53:43Z,0
@Ava스칼렛 에?,바다상어,2022-05-08T15:50:15Z,0
